-2.077401,-2.831926,4677;-1.840533,-2.504831,4677;-1.880770,-2.105251,4677;-1.679675,-1.797484,4677;-1.238444,-0.919411,4677;-0.365156,-0.436069,4677;-1.499988,0.619758,4677;0.775153,0.775153,4677;
-2.072709,-2.828823,4678;-1.839098,-2.499393,4678;-1.883313,-2.100234,4678;-1.678073,-1.795819,4678;-1.237250,-0.917434,4678;-0.363554,-0.434405,4678;-1.499988,0.622069,4678;0.776787,0.776787,4678;
-2.068048,-2.825674,4679;-1.837717,-2.493940,4679;-1.885905,-2.095241,4679;-1.676472,-1.794154,4679;-1.236056,-0.915456,4679;-0.361951,-0.432741,4679;-1.499988,0.624379,4679;0.778420,0.778421,4679;
-2.063419,-2.822478,4680;-1.836391,-2.488473,4680;-1.888547,-2.090275,4680;-1.674871,-1.792489,4680;-1.234862,-0.913479,4680;-0.360348,-0.431078,4680;-1.499988,0.626689,4680;0.780054,0.780054,4680;
-2.058822,-2.819237,4681;-1.835119,-2.482994,4681;-1.891238,-2.085336,4681;-1.673269,-1.790824,4681;-1.233667,-0.911501,4681;-0.358745,-0.429414,4681;-1.499988,0.628999,4681;0.781688,0.781688,4681;
-2.054257,-2.815950,4682;-1.833902,-2.477502,4682;-1.893978,-2.080423,4682;-1.671668,-1.789159,4682;-1.232473,-0.909523,4682;-0.357142,-0.427750,4682;-1.499988,0.631310,4682;0.783321,0.783321,4682;
-2.049726,-2.812617,4683;-1.832739,-2.471999,4683;-1.896767,-2.075539,4683;-1.670066,-1.787494,4683;-1.231279,-0.907546,4683;-0.355540,-0.426086,4683;-1.499988,0.633620,4683;0.784955,0.784955,4683;
-2.045228,-2.809240,4684;-1.831632,-2.466484,4684;-1.899604,-2.070682,4684;-1.668465,-1.785829,4684;-1.230084,-0.905568,4684;-0.353937,-0.424422,4684;-1.499989,0.635930,4684;0.786588,0.786589,4684;
-2.040763,-2.805818,4685;-1.830579,-2.460958,4685;-1.902490,-2.065853,4685;-1.666863,-1.784164,4685;-1.228890,-0.903591,4685;-0.352334,-0.422759,4685;-1.499989,0.638240,4685;0.788222,0.788222,4685;
-2.036333,-2.802352,4686;-1.829582,-2.455422,4686;-1.905424,-2.061054,4686;-1.665261,-1.782499,4686;-1.227696,-0.901613,4686;-0.350731,-0.421095,4686;-1.499989,0.640551,4686;0.789855,0.789856,4686;
-2.031938,-2.798841,4687;-1.828640,-2.449877,4687;-1.908405,-2.056284,4687;-1.663660,-1.780834,4687;-1.226502,-0.899635,4687;-0.349128,-0.419431,4687;-1.499989,0.642861,4687;0.791489,0.791489,4687;
-2.027578,-2.795287,4688;-1.827753,-2.444322,4688;-1.911434,-2.051544,4688;-1.662058,-1.779169,4688;-1.225307,-0.897658,4688;-0.347525,-0.417767,4688;-1.499989,0.645171,4688;0.793123,0.793123,4688;
-2.023254,-2.791690,4689;-1.826921,-2.438759,4689;-1.914509,-2.046835,4689;-1.660456,-1.777504,4689;-1.224113,-0.895680,4689;-0.345923,-0.416104,4689;-1.499989,0.647481,4689;0.794756,0.794756,4689;
-2.018965,-2.788050,4690;-1.826145,-2.433188,4690;-1.914920,-2.046207,4690;-1.658854,-1.775839,4690;-1.222919,-0.893703,4690;-0.344320,-0.414440,4690;-1.499989,0.649791,4690;0.796390,0.796390,4690;
-2.014713,-2.784368,4691;-1.826042,-2.432445,4691;-1.914920,-2.046207,4691;-1.657253,-1.774175,4691;-1.221724,-0.891725,4691;-0.342717,-0.412776,4691;-1.499989,0.652102,4691;0.798023,0.798024,4691;
-2.014147,-2.783876,4692;-1.826042,-2.432445,4692;-1.914920,-2.046207,4692;-1.655651,-1.772510,4692;-1.220530,-0.889748,4692;-0.341114,-0.411112,4692;-1.499989,0.654412,4692;0.799657,0.799657,4692;
-2.014147,-2.783876,4693;-1.826042,-2.432445,4693;-1.914920,-2.046207,4693;-1.654049,-1.770845,4693;-1.219336,-0.887770,4693;-0.339511,-0.409449,4693;-1.499989,0.656722,4693;0.801291,0.801291,4693;
-2.014147,-2.783876,4694;-1.826042,-2.432445,4694;-1.914920,-2.046207,4694;-1.652447,-1.769181,4694;-1.218142,-0.885792,4694;-0.337908,-0.407785,4694;-1.499989,0.659032,4694;0.802924,0.802924,4694;
-2.014147,-2.783876,4695;-1.826042,-2.432445,4695;-1.914920,-2.046207,4695;-1.650845,-1.767516,4695;-1.216947,-0.883815,4695;-0.336306,-0.406121,4695;-1.499989,0.661343,4695;0.804558,0.804558,4695;
-2.014147,-2.783876,4696;-1.826042,-2.432445,4696;-1.914920,-2.046207,4696;-1.649243,-1.765851,4696;-1.215753,-0.881837,4696;-0.334703,-0.404457,4696;-1.499990,0.663653,4696;0.806191,0.806192,4696;
-2.014147,-2.783876,4697;-1.826042,-2.432445,4697;-1.914920,-2.046207,4697;-1.647641,-1.764187,4697;-1.214559,-0.879860,4697;-0.333100,-0.402794,4697;-1.499990,0.665963,4697;0.807825,0.807825,4697;
-2.014147,-2.783876,4698;-1.826042,-2.432445,4698;-1.914920,-2.046207,4698;-1.646039,-1.762522,4698;-1.213364,-0.877882,4698;-0.331497,-0.401130,4698;-1.499990,0.668273,4698;0.809458,0.809459,4698;
-2.014147,-2.783876,4699;-1.826042,-2.432445,4699;-1.914920,-2.046207,4699;-1.644437,-1.760858,4699;-1.212170,-0.875904,4699;-0.329894,-0.399466,4699;-1.499990,0.670584,4699;0.811092,0.811092,4699;
-2.014147,-2.783876,4700;-1.826042,-2.432445,4700;-1.914920,-2.046207,4700;-1.642835,-1.759193,4700;-1.210976,-0.873927,4700;-0.328291,-0.397802,4700;-1.499990,0.672894,4700;0.812726,0.812726,4700;
-2.014147,-2.783876,4701;-1.826042,-2.432445,4701;-1.914920,-2.046207,4701;-1.641233,-1.757529,4701;-1.209782,-0.871949,4701;-0.326689,-0.396138,4701;-1.499990,0.675204,4701;0.814359,0.814359,4701;
-2.014147,-2.783876,4702;-1.826042,-2.432445,4702;-1.914920,-2.046207,4702;-1.639631,-1.755864,4702;-1.208587,-0.869972,4702;-0.325086,-0.394475,4702;-1.499990,0.677514,4702;0.815993,0.815993,4702;
-2.014147,-2.783876,4703;-1.826042,-2.432445,4703;-1.914920,-2.046207,4703;-1.638028,-1.754200,4703;-1.207393,-0.867994,4703;-0.323483,-0.392811,4703;-1.499990,0.679824,4703;0.817626,0.817627,4703;
-2.014147,-2.783876,4704;-1.826042,-2.432445,4704;-1.914920,-2.046207,4704;-1.636426,-1.752536,4704;-1.206199,-0.866017,4704;-0.321880,-0.391147,4704;-1.499990,0.682135,4704;0.819260,0.819260,4704;
-2.014147,-2.783876,4705;-1.826042,-2.432445,4705;-1.914920,-2.046207,4705;-1.634824,-1.750871,4705;-1.205004,-0.864039,4705;-0.320277,-0.389483,4705;-1.499990,0.684445,4705;0.820894,0.820894,4705;
-2.014147,-2.783876,4706;-1.826042,-2.432445,4706;-1.914920,-2.046207,4706;-1.633222,-1.749207,4706;-1.203810,-0.862061,4706;-0.318674,-0.387820,4706;-1.499990,0.686755,4706;0.822527,0.822527,4706;
-2.014147,-2.783876,4707;-1.826042,-2.432445,4707;-1.914920,-2.046207,4707;-1.631620,-1.747543,4707;-1.202616,-0.860084,4707;-0.317072,-0.386156,4707;-1.499990,0.689065,4707;0.824161,0.824161,4707;
-2.014147,-2.783876,4708;-1.826042,-2.432445,4708;-1.914920,-2.046207,4708;-1.630017,-1.745878,4708;-1.201421,-0.858106,4708;-0.315469,-0.384492,4708;-1.499990,0.691376,4708;0.825794,0.825794,4708;
-2.014147,-2.783876,4709;-1.826042,-2.432445,4709;-1.914920,-2.046207,4709;-1.628415,-1.744214,4709;-1.200227,-0.856129,4709;-0.313866,-0.382828,4709;-1.499991,0.693686,4709;0.827428,0.827428,4709;
-2.014147,-2.783876,4710;-1.826042,-2.432445,4710;-1.914920,-2.046207,4710;-1.626813,-1.742550,4710;-1.199033,-0.854151,4710;-0.312263,-0.381165,4710;-1.499991,0.695996,4710;0.829061,0.829062,4710;
-2.014147,-2.783876,4711;-1.826042,-2.432445,4711;-1.914920,-2.046207,4711;-1.625210,-1.740886,4711;-1.197839,-0.852173,4711;-0.310660,-0.379501,4711;-1.499991,0.698306,4711;0.830695,0.830695,4711;
-2.014147,-2.783876,4712;-1.826042,-2.432445,4712;-1.914920,-2.046207,4712;-1.623608,-1.739222,4712;-1.196644,-0.850196,4712;-0.309058,-0.377837,4712;-1.499991,0.700617,4712;0.832329,0.832329,4712;
-2.014147,-2.783876,4713;-1.826042,-2.432445,4713;-1.914920,-2.046207,4713;-1.622005,-1.737557,4713;-1.195450,-0.848218,4713;-0.307455,-0.376173,4713;-1.499991,0.702927,4713;0.833962,0.833962,4713;
-2.014147,-2.783876,4714;-1.826042,-2.432445,4714;-1.914920,-2.046207,4714;-1.620403,-1.735893,4714;-1.194256,-0.846241,4714;-0.305852,-0.374510,4714;-1.499991,0.705237,4714;0.835596,0.835596,4714;
-2.014147,-2.783876,4715;-1.826042,-2.432445,4715;-1.914920,-2.046207,4715;-1.618800,-1.734229,4715;-1.193061,-0.844263,4715;-0.304249,-0.372846,4715;-1.499991,0.707547,4715;0.837229,0.837230,4715;
-2.014147,-2.783876,4716;-1.826042,-2.432445,4716;-1.914920,-2.046207,4716;-1.617198,-1.732565,4716;-1.191867,-0.842286,4716;-0.302646,-0.371182,4716;-1.499991,0.709857,4716;0.838863,0.838863,4716;
-2.014147,-2.783876,4717;-1.826042,-2.432445,4717;-1.914920,-2.046207,4717;-1.615596,-1.730901,4717;-1.190673,-0.840308,4717;-0.301043,-0.369518,4717;-1.499991,0.712168,4717;0.840496,0.840497,4717;
-2.014147,-2.783876,4718;-1.826042,-2.432445,4718;-1.914920,-2.046207,4718;-1.613993,-1.729237,4718;-1.189479,-0.838330,4718;-0.299441,-0.367854,4718;-1.499991,0.714478,4718;0.842130,0.842130,4718;
-2.014147,-2.783876,4719;-1.826042,-2.432445,4719;-1.914920,-2.046207,4719;-1.612390,-1.727573,4719;-1.188284,-0.836353,4719;-0.297838,-0.366191,4719;-1.499991,0.716788,4719;0.843764,0.843764,4719;
-2.014147,-2.783876,4720;-1.826042,-2.432445,4720;-1.914920,-2.046207,4720;-1.610788,-1.725909,4720;-1.187090,-0.834375,4720;-0.296235,-0.364527,4720;-1.499991,0.719098,4720;0.845397,0.845397,4720;
-2.014147,-2.783876,4721;-1.826042,-2.432445,4721;-1.914920,-2.046207,4721;-1.609185,-1.724245,4721;-1.185896,-0.832398,4721;-0.294632,-0.362863,4721;-1.499991,0.721409,4721;0.847031,0.847031,4721;
-2.014147,-2.783876,4722;-1.826042,-2.432445,4722;-1.914920,-2.046207,4722;-1.607583,-1.722581,4722;-1.184701,-0.830420,4722;-0.293029,-0.361199,4722;-1.499991,0.723719,4722;0.848664,0.848665,4722;
-2.014147,-2.783876,4723;-1.826042,-2.432445,4723;-1.914920,-2.046207,4723;-1.605980,-1.720917,4723;-1.183507,-0.828442,4723;-0.291426,-0.359536,4723;-1.499992,0.726029,4723;0.850298,0.850298,4723;
-2.014147,-2.783876,4724;-1.826042,-2.432445,4724;-1.914920,-2.046207,4724;-1.604377,-1.719253,4724;-1.182313,-0.826465,4724;-0.289824,-0.357872,4724;-1.499992,0.728339,4724;0.851932,0.851932,4724;
-2.014147,-2.783876,4725;-1.826042,-2.432445,4725;-1.914920,-2.046207,4725;-1.602775,-1.717589,4725;-1.181118,-0.824487,4725;-0.288221,-0.356208,4725;-1.499992,0.730650,4725;0.853565,0.853565,4725;
-2.014147,-2.783876,4726;-1.826042,-2.432445,4726;-1.914920,-2.046207,4726;-1.601172,-1.715925,4726;-1.179924,-0.822510,4726;-0.286618,-0.354544,4726;-1.499992,0.732960,4726;0.855199,0.855199,4726;
-2.014147,-2.783876,4727;-1.826042,-2.432445,4727;-1.914920,-2.046207,4727;-1.599569,-1.714261,4727;-1.178730,-0.820532,4727;-0.285015,-0.352881,4727;-1.499992,0.735270,4727;0.856832,0.856833,4727;
-2.014147,-2.783876,4728;-1.826042,-2.432445,4728;-1.914920,-2.046207,4728;-1.597967,-1.712597,4728;-1.177536,-0.818555,4728;-0.283412,-0.351217,4728;-1.499992,0.737580,4728;0.858466,0.858466,4728;
-2.014147,-2.783876,4729;-1.826042,-2.432445,4729;-1.914920,-2.046207,4729;-1.596364,-1.710933,4729;-1.176341,-0.816577,4729;-0.281809,-0.349553,4729;-1.499992,0.739890,4729;0.860099,0.860100,4729;
-2.014147,-2.783876,4730;-1.826042,-2.432445,4730;-1.914920,-2.046207,4730;-1.594761,-1.709270,4730;-1.175147,-0.814599,4730;-0.280207,-0.347889,4730;-1.499992,0.742201,4730;0.861733,0.861733,4730;
-2.014147,-2.783876,4731;-1.826042,-2.432445,4731;-1.914920,-2.046207,4731;-1.593158,-1.707606,4731;-1.173953,-0.812622,4731;-0.278604,-0.346226,4731;-1.499992,0.744511,4731;0.863367,0.863367,4731;
-2.014147,-2.783876,4732;-1.826042,-2.432445,4732;-1.914920,-2.046207,4732;-1.591556,-1.705942,4732;-1.172758,-0.810644,4732;-0.277001,-0.344562,4732;-1.499992,0.746821,4732;0.865000,0.865000,4732;
-2.014147,-2.783876,4733;-1.826042,-2.432445,4733;-1.914920,-2.046207,4733;-1.589953,-1.704278,4733;-1.171564,-0.808667,4733;-0.275398,-0.342898,4733;-1.499992,0.749131,4733;0.866634,0.866634,4733;
-2.014147,-2.783876,4734;-1.826042,-2.432445,4734;-1.914920,-2.046207,4734;-1.588350,-1.702614,4734;-1.170370,-0.806689,4734;-0.273795,-0.341234,4734;-1.499992,0.751442,4734;0.868267,0.868268,4734;
-2.014147,-2.783876,4735;-1.826042,-2.432445,4735;-1.914920,-2.046207,4735;-1.586747,-1.700951,4735;-1.169176,-0.804711,4735;-0.272193,-0.339570,4735;-1.499992,0.753752,4735;0.869901,0.869901,4735;
-2.014147,-2.783876,4736;-1.826042,-2.432445,4736;-1.914920,-2.046207,4736;-1.585144,-1.699287,4736;-1.167981,-0.802734,4736;-0.270590,-0.337907,4736;-1.499992,0.756062,4736;0.871534,0.871535,4736;
-2.014147,-2.783876,4737;-1.826042,-2.432445,4737;-1.914920,-2.046207,4737;-1.583542,-1.697623,4737;-1.166787,-0.800756,4737;-0.268987,-0.336243,4737;-1.499992,0.758372,4737;0.873168,0.873168,4737;
-2.014147,-2.783876,4738;-1.826042,-2.432445,4738;-1.914920,-2.046207,4738;-1.581939,-1.695959,4738;-1.165593,-0.798779,4738;-0.267384,-0.334579,4738;-1.499993,0.760683,4738;0.874802,0.874802,4738;
-2.014147,-2.783876,4739;-1.826042,-2.432445,4739;-1.914920,-2.046207,4739;-1.580336,-1.694296,4739;-1.164398,-0.796801,4739;-0.265781,-0.332915,4739;-1.499993,0.762993,4739;0.876435,0.876435,4739;
-2.014147,-2.783876,4740;-1.826042,-2.432445,4740;-1.914920,-2.046207,4740;-1.578733,-1.692632,4740;-1.163204,-0.794824,4740;-0.264178,-0.331252,4740;-1.499993,0.765303,4740;0.878069,0.878069,4740;
-2.014147,-2.783876,4741;-1.826042,-2.432445,4741;-1.914920,-2.046207,4741;-1.577130,-1.690968,4741;-1.162010,-0.792846,4741;-0.262576,-0.329588,4741;-1.499993,0.767613,4741;0.879702,0.879703,4741;
-2.014147,-2.783876,4742;-1.826042,-2.432445,4742;-1.914920,-2.046207,4742;-1.575527,-1.689305,4742;-1.160815,-0.790868,4742;-0.260973,-0.327924,4742;-1.499993,0.769923,4742;0.881336,0.881336,4742;
-2.014147,-2.783876,4743;-1.826042,-2.432445,4743;-1.914920,-2.046207,4743;-1.573924,-1.687641,4743;-1.159621,-0.788891,4743;-0.259370,-0.326260,4743;-1.499993,0.772234,4743;0.882970,0.882970,4743;
-2.014147,-2.783876,4744;-1.826042,-2.432445,4744;-1.914920,-2.046207,4744;-1.572321,-1.685977,4744;-1.158427,-0.786913,4744;-0.257767,-0.324597,4744;-1.499993,0.774544,4744;0.884603,0.884603,4744;
-2.014147,-2.783876,4745;-1.826042,-2.432445,4745;-1.914920,-2.046207,4745;-1.570718,-1.684314,4745;-1.157233,-0.784936,4745;-0.256164,-0.322933,4745;-1.499993,0.776854,4745;0.886237,0.886237,4745;
-2.014147,-2.783876,4746;-1.826042,-2.432445,4746;-1.914920,-2.046207,4746;-1.569115,-1.682650,4746;-1.156038,-0.782958,4746;-0.254561,-0.321269,4746;-1.499993,0.779164,4746;0.887870,0.887871,4746;
-2.014147,-2.783876,4747;-1.826042,-2.432445,4747;-1.914920,-2.046207,4747;-1.567512,-1.680986,4747;-1.154844,-0.780981,4747;-0.252959,-0.319605,4747;-1.499993,0.781475,4747;0.889504,0.889504,4747;
-2.014147,-2.783876,4748;-1.826042,-2.432445,4748;-1.914920,-2.046207,4748;-1.565909,-1.679323,4748;-1.153650,-0.779003,4748;-0.251356,-0.317942,4748;-1.499993,0.783785,4748;0.891137,0.891138,4748;
-2.014147,-2.783876,4749;-1.826042,-2.432445,4749;-1.914920,-2.046207,4749;-1.564306,-1.677659,4749;-1.152455,-0.777025,4749;-0.249753,-0.316278,4749;-1.499993,0.786095,4749;0.892771,0.892771,4749;
-2.014147,-2.783876,4750;-1.826042,-2.432445,4750;-1.914920,-2.046207,4750;-1.562703,-1.675996,4750;-1.151261,-0.775048,4750;-0.248150,-0.314614,4750;-1.499993,0.788405,4750;0.894405,0.894405,4750;
-2.014147,-2.783876,4751;-1.826042,-2.432445,4751;-1.914920,-2.046207,4751;-1.561100,-1.674332,4751;-1.150067,-0.773070,4751;-0.246547,-0.312950,4751;-1.499993,0.790716,4751;0.896038,0.896038,4751;
-2.014147,-2.783876,4752;-1.826042,-2.432445,4752;-1.914920,-2.046207,4752;-1.559497,-1.672669,4752;-1.148872,-0.771093,4752;-0.244944,-0.311286,4752;-1.499993,0.793026,4752;0.897672,0.897672,4752;
-2.014147,-2.783876,4753;-1.826042,-2.432445,4753;-1.914920,-2.046207,4753;-1.557894,-1.671005,4753;-1.147678,-0.769115,4753;-0.243342,-0.309623,4753;-1.499994,0.795336,4753;0.899305,0.899306,4753;
-2.014147,-2.783876,4754;-1.826042,-2.432445,4754;-1.914920,-2.046207,4754;-1.556291,-1.669342,4754;-1.146484,-0.767137,4754;-0.241739,-0.307959,4754;-1.499994,0.797646,4754;0.900939,0.900939,4754;
-2.014147,-2.783876,4755;-1.826042,-2.432445,4755;-1.914920,-2.046207,4755;-1.554688,-1.667678,4755;-1.145290,-0.765160,4755;-0.240136,-0.306295,4755;-1.499994,0.799956,4755;0.902573,0.902573,4755;
-2.014147,-2.783876,4756;-1.826042,-2.432445,4756;-1.914920,-2.046207,4756;-1.553085,-1.666014,4756;-1.144095,-0.763182,4756;-0.238533,-0.304631,4756;-1.499994,0.802267,4756;0.904206,0.904206,4756;
-2.014147,-2.783876,4757;-1.826042,-2.432445,4757;-1.914920,-2.046207,4757;-1.551482,-1.664351,4757;-1.142901,-0.761205,4757;-0.236930,-0.302968,4757;-1.499994,0.804577,4757;0.905840,0.905840,4757;
-2.014147,-2.783876,4758;-1.826042,-2.432445,4758;-1.914920,-2.046207,4758;-1.549879,-1.662687,4758;-1.141707,-0.759227,4758;-0.235328,-0.301304,4758;-1.499994,0.806887,4758;0.907473,0.907473,4758;
-2.014147,-2.783876,4759;-1.826042,-2.432445,4759;-1.914920,-2.046207,4759;-1.548276,-1.661024,4759;-1.140512,-0.757250,4759;-0.233725,-0.299640,4759;-1.499994,0.809197,4759;0.909107,0.909107,4759;
-2.014147,-2.783876,4760;-1.826042,-2.432445,4760;-1.914920,-2.046207,4760;-1.546672,-1.659361,4760;-1.139318,-0.755272,4760;-0.232122,-0.297976,4760;-1.499994,0.811508,4760;0.910740,0.910741,4760;
-2.014147,-2.783876,4761;-1.826042,-2.432445,4761;-1.914920,-2.046207,4761;-1.545069,-1.657697,4761;-1.138124,-0.753294,4761;-0.230519,-0.296313,4761;-1.499994,0.813818,4761;0.912374,0.912374,4761;
-2.014147,-2.783876,4762;-1.826042,-2.432445,4762;-1.914920,-2.046207,4762;-1.543466,-1.656034,4762;-1.136930,-0.751317,4762;-0.228916,-0.294649,4762;-1.499994,0.816128,4762;0.914008,0.914008,4762;
-2.014147,-2.783876,4763;-1.826042,-2.432445,4763;-1.914920,-2.046207,4763;-1.541863,-1.654370,4763;-1.135735,-0.749339,4763;-0.227313,-0.292985,4763;-1.499994,0.818438,4763;0.915641,0.915641,4763;
-2.014147,-2.783876,4764;-1.826042,-2.432445,4764;-1.914920,-2.046207,4764;-1.540260,-1.652707,4764;-1.134541,-0.747362,4764;-0.225711,-0.291321,4764;-1.499994,0.820749,4764;0.917275,0.917275,4764;
-2.014147,-2.783876,4765;-1.826042,-2.432445,4765;-1.914920,-2.046207,4765;-1.538657,-1.651043,4765;-1.133347,-0.745384,4765;-0.224108,-0.289657,4765;-1.499994,0.823059,4765;0.918908,0.918909,4765;
-2.014147,-2.783876,4766;-1.826042,-2.432445,4766;-1.914920,-2.046207,4766;-1.537053,-1.649380,4766;-1.132152,-0.743406,4766;-0.222505,-0.287994,4766;-1.499994,0.825369,4766;0.920542,0.920542,4766;
-2.014147,-2.783876,4767;-1.826042,-2.432445,4767;-1.914920,-2.046207,4767;-1.535450,-1.647716,4767;-1.130958,-0.741429,4767;-0.220902,-0.286330,4767;-1.499994,0.827679,4767;0.922175,0.922176,4767;
-2.014147,-2.783876,4768;-1.826042,-2.432445,4768;-1.914920,-2.046207,4768;-1.533847,-1.646053,4768;-1.129764,-0.739451,4768;-0.219299,-0.284666,4768;-1.499994,0.829989,4768;0.923809,0.923809,4768;
-2.014147,-2.783876,4769;-1.826042,-2.432445,4769;-1.914920,-2.046207,4769;-1.532244,-1.644390,4769;-1.128569,-0.737474,4769;-0.217696,-0.283002,4769;-1.499995,0.832300,4769;0.925443,0.925443,4769;
-2.014147,-2.783876,4770;-1.826042,-2.432445,4770;-1.914920,-2.046207,4770;-1.530641,-1.642726,4770;-1.127375,-0.735496,4770;-0.216094,-0.281339,4770;-1.499995,0.834610,4770;0.927076,0.927076,4770;
-2.014147,-2.783876,4771;-1.826042,-2.432445,4771;-1.914920,-2.046207,4771;-1.529037,-1.641063,4771;-1.126181,-0.733519,4771;-0.214491,-0.279675,4771;-1.499995,0.836920,4771;0.928710,0.928710,4771;
-2.014147,-2.783876,4772;-1.826042,-2.432445,4772;-1.914920,-2.046207,4772;-1.527434,-1.639400,4772;-1.124987,-0.731541,4772;-0.212888,-0.278011,4772;-1.499995,0.839230,4772;0.930343,0.930344,4772;
-2.014147,-2.783876,4773;-1.826042,-2.432445,4773;-1.914920,-2.046207,4773;-1.525831,-1.637736,4773;-1.123792,-0.729563,4773;-0.211285,-0.276347,4773;-1.499995,0.841541,4773;0.931977,0.931977,4773;
-2.014147,-2.783876,4774;-1.826042,-2.432445,4774;-1.914920,-2.046207,4774;-1.524228,-1.636073,4774;-1.122598,-0.727586,4774;-0.209682,-0.274684,4774;-1.499995,0.843851,4774;0.933611,0.933611,4774;
-2.014147,-2.783876,4775;-1.826042,-2.432445,4775;-1.914920,-2.046207,4775;-1.522624,-1.634409,4775;-1.121404,-0.725608,4775;-0.208079,-0.273020,4775;-1.499995,0.846161,4775;0.935244,0.935244,4775;
-2.014147,-2.783876,4776;-1.826042,-2.432445,4776;-1.914920,-2.046207,4776;-1.521021,-1.632746,4776;-1.120209,-0.723631,4776;-0.206477,-0.271356,4776;-1.499995,0.848471,4776;0.936878,0.936878,4776;
-2.014147,-2.783876,4777;-1.826042,-2.432445,4777;-1.914920,-2.046207,4777;-1.519418,-1.631083,4777;-1.119015,-0.721653,4777;-0.204874,-0.269692,4777;-1.499995,0.850782,4777;0.938511,0.938511,4777;
-2.014147,-2.783876,4778;-1.826042,-2.432445,4778;-1.914920,-2.046207,4778;-1.517815,-1.629419,4778;-1.117821,-0.719676,4778;-0.203271,-0.268029,4778;-1.499995,0.853092,4778;0.940145,0.940145,4778;
-2.014147,-2.783876,4779;-1.826042,-2.432445,4779;-1.914920,-2.046207,4779;-1.516211,-1.627756,4779;-1.116626,-0.717698,4779;-0.201668,-0.266365,4779;-1.499995,0.855402,4779;0.941778,0.941779,4779;
-2.014147,-2.783876,4780;-1.826042,-2.432445,4780;-1.914920,-2.046207,4780;-1.514608,-1.626093,4780;-1.115432,-0.715720,4780;-0.200065,-0.264701,4780;-1.499995,0.857712,4780;0.943412,0.943412,4780;
-2.014147,-2.783876,4781;-1.826042,-2.432445,4781;-1.914920,-2.046207,4781;-1.513005,-1.624429,4781;-1.114238,-0.713743,4781;-0.198463,-0.263037,4781;-1.499995,0.860022,4781;0.945046,0.945046,4781;
-2.014147,-2.783876,4782;-1.826042,-2.432445,4782;-1.914920,-2.046207,4782;-1.511401,-1.622766,4782;-1.113044,-0.711765,4782;-0.196860,-0.261373,4782;-1.499995,0.862333,4782;0.946679,0.946679,4782;
-2.014147,-2.783876,4783;-1.826042,-2.432445,4783;-1.914920,-2.046207,4783;-1.509798,-1.621103,4783;-1.111849,-0.709788,4783;-0.195257,-0.259710,4783;-1.499995,0.864643,4783;0.948313,0.948313,4783;
-2.014147,-2.783876,4784;-1.826042,-2.432445,4784;-1.914920,-2.046207,4784;-1.508195,-1.619440,4784;-1.110655,-0.707810,4784;-0.193654,-0.258046,4784;-1.499995,0.866953,4784;0.949946,0.949947,4784;
-2.014147,-2.783876,4785;-1.826042,-2.432445,4785;-1.914920,-2.046207,4785;-1.506592,-1.617776,4785;-1.109461,-0.705832,4785;-0.192051,-0.256382,4785;-1.499996,0.869263,4785;0.951580,0.951580,4785;
-2.014147,-2.783876,4786;-1.826042,-2.432445,4786;-1.914920,-2.046207,4786;-1.504988,-1.616113,4786;-1.108266,-0.703855,4786;-0.190448,-0.254718,4786;-1.499996,0.871574,4786;0.953214,0.953214,4786;
-2.014147,-2.783876,4787;-1.826042,-2.432445,4787;-1.914920,-2.046207,4787;-1.503385,-1.614450,4787;-1.107072,-0.701877,4787;-0.188846,-0.253055,4787;-1.499996,0.873884,4787;0.954847,0.954847,4787;
-2.014147,-2.783876,4788;-1.826042,-2.432445,4788;-1.914920,-2.046207,4788;-1.501782,-1.612786,4788;-1.105878,-0.699900,4788;-0.187243,-0.251391,4788;-1.499996,0.876194,4788;0.956481,0.956481,4788;
-2.014147,-2.783876,4789;-1.826042,-2.432445,4789;-1.914920,-2.046207,4789;-1.500178,-1.611123,4789;-1.104684,-0.697922,4789;-0.185640,-0.249727,4789;-1.499996,0.878504,4789;0.958114,0.958114,4789;
-2.014147,-2.783876,4790;-1.826042,-2.432445,4790;-1.914920,-2.046207,4790;-1.498575,-1.609460,4790;-1.103489,-0.695945,4790;-0.184037,-0.248063,4790;-1.499996,0.880815,4790;0.959748,0.959748,4790;
-2.014147,-2.783876,4791;-1.826042,-2.432445,4791;-1.914920,-2.046207,4791;-1.496971,-1.607797,4791;-1.102295,-0.693967,4791;-0.182434,-0.246400,4791;-1.499996,0.883125,4791;0.961381,0.961382,4791;
-2.014147,-2.783876,4792;-1.826042,-2.432445,4792;-1.914920,-2.046207,4792;-1.495368,-1.606133,4792;-1.101101,-0.691989,4792;-0.180831,-0.244736,4792;-1.499996,0.885435,4792;0.963015,0.963015,4792;
-2.014147,-2.783876,4793;-1.826042,-2.432445,4793;-1.914920,-2.046207,4793;-1.493765,-1.604470,4793;-1.099906,-0.690012,4793;-0.179229,-0.243072,4793;-1.499996,0.887745,4793;0.964649,0.964649,4793;
-2.014147,-2.783876,4794;-1.826042,-2.432445,4794;-1.914920,-2.046207,4794;-1.492161,-1.602807,4794;-1.098712,-0.688034,4794;-0.177626,-0.241408,4794;-1.499996,0.890055,4794;0.966282,0.966282,4794;
